"food_code","name","category","base_amount","base_unit","kcal","carbs","protein","fat","sugar","dietary_fiber","vit_a","vit_c","vit_d","calcium","iron","sodium","image"
"D220-737000000-0390","스무디_타로 버블 프로스트 (L)","음료 및 차류","200","ML","278","0.0","2.24","0.0","34.26","0.0","0.0","0.0","0.0","0.0","0.0","102.0","food-category/beverage.jpg"
"D220-737000000-0391","스무디_타로 버블 프로스트 (R)","음료 및 차류","200","ML","194","0.0","1.4","0.0","23.92","0.0","0.0","0.0","0.0","0.0","0.0","76.0","food-category/beverage.jpg"
"D220-737000000-0392","스무디_토피넛 프라노베","음료 및 차류","200","ML","256","0.0","3.62","0.0","30.78","0.0","0.0","0.0","0.0","0.0","0.0","130.0","food-category/beverage.jpg"
"D220-737000000-0393","스무디_토피넛 플랫치노","음료 및 차류","200","ML","256","0.0","2.9","0.0","29.46","0.0","0.0","0.0","0.0","0.0","0.0","120.0","food-category/beverage.jpg"
"D220-737000000-0394","스무디_트위스트 피치 요거트 블렌디드 (Grande)","음료 및 차류","200","ML","164","0.0","1.26","0.0","28.76","0.0","0.0","0.0","0.0","0.0","0.0","28.0","food-category/beverage.jpg"
"D220-737000000-0395","스무디_파인비타 그라니따 (R)","음료 및 차류","200","ML","148","0.0","0.0","0.0","34.02","0.0","0.0","0.0","0.0","0.0","0.0","10.0","food-category/beverage.jpg"
"D220-737000000-0396","스무디_파인애플망고 스무디","음료 및 차류","200","ML","96","0.0","0.08","0.0","21.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","food-category/beverage.jpg"
"D220-737000000-0397","스무디_팥 마시빙","음료 및 차류","200","ML","246","0.0","3.08","0.0","13.94","0.0","0.0","0.0","0.0","0.0","0.0","56.0","food-category/beverage.jpg"
"D220-737000000-0398","스무디_퍼플 사워 블렌디드 (Tall)","음료 및 차류","200","ML","144","0.0","0.0","0.0","36.06","0.0","0.0","0.0","0.0","0.0","0.0","36.0","food-category/beverage.jpg"
"D220-737000000-0399","스무디_폭탄 프라페","음료 및 차류","200","ML","220","28.0","2.14","11.06","27.2","0.0","0.0","0.0","0.0","0.0","0.0","62.0","food-category/beverage.jpg"
"D220-737000000-0361","스무디_커피 플랫치노","음료 및 차류","200","ML","88","0.0","0.78","0.0","12.62","0.0","0.0","0.0","0.0","0.0","0.0","56.0","food-category/beverage.jpg"
"D220-737000000-0362","스무디_코코넛 그린티","음료 및 차류","200","ML","284","0.0","5.64","0.0","41.12","0.0","0.0","0.0","0.0","0.0","0.0","104.0","food-category/beverage.jpg"
"D220-737000000-0363","스무디_코코넛 더치","음료 및 차류","200","ML","246","0.0","4.5","0.0","28.74","0.0","0.0","0.0","0.0","0.0","0.0","90.0","food-category/beverage.jpg"
"D220-737000000-0364","스무디_코코넛 마블 애플망고 (L)","음료 및 차류","200","ML","108","0.0","0.58","0.0","18.5","0.0","0.0","0.0","0.0","0.0","0.0","22.0","food-category/beverage.jpg"
"D220-737000000-0365","스무디_코코넛 아이스샷","음료 및 차류","200","ML","224","0.0","3.38","0.0","21.68","0.0","0.0","0.0","0.0","0.0","0.0","102.0","food-category/beverage.jpg"
"D220-737000000-0366","스무디_코코넛 카페 요프치노","음료 및 차류","200","ML","140","0.0","4.44","0.0","26.66","0.0","0.0","0.0","0.0","0.0","0.0","40.0","food-category/beverage.jpg"
"D220-737000000-0367","스무디_코코넛 커피 그라니따 (R)","음료 및 차류","200","ML","182","0.0","2.8","0.0","21.86","0.0","0.0","0.0","0.0","0.0","0.0","60.0","food-category/beverage.jpg"
"D220-737000000-0368","스무디_코코넛 쿠앤크","음료 및 차류","200","ML","286","0.0","5.64","0.0","32.12","0.0","0.0","0.0","0.0","0.0","0.0","112.0","food-category/beverage.jpg"
"D220-737000000-0369","스무디_코코프레소","음료 및 차류","200","ML","260","0.0","4.5","0.0","34.92","0.0","0.0","0.0","0.0","0.0","0.0","92.0","food-category/beverage.jpg"
"D220-737000000-0370","스무디_콜드브루 할리치노","음료 및 차류","200","ML","118","0.0","2.26","0.0","18.08","0.0","0.0","0.0","0.0","0.0","0.0","92.0","food-category/beverage.jpg"
"D220-737000000-0371","스무디_콜라겐 요거트스무디","음료 및 차류","200","ML","170","32.34","3.82","2.56","29.36","0.0","0.0","0.0","0.0","0.0","0.0","152.0","food-category/beverage.jpg"
"D220-737000000-0372","스무디_쿠앤크 블렌디드","음료 및 차류","200","ML","216","0.0","2.9","0.0","23.62","0.0","0.0","0.0","0.0","0.0","0.0","190.0","food-category/beverage.jpg"
"D220-737000000-0373","스무디_쿠앤크 요프치노","음료 및 차류","200","ML","216","0.0","2.78","0.0","17.78","0.0","0.0","0.0","0.0","0.0","0.0","124.0","food-category/beverage.jpg"
"D220-737000000-0374","스무디_쿠앤크 프라페","음료 및 차류","200","ML","358","0.0","7.32","0.0","28.74","0.0","0.0","0.0","0.0","0.0","0.0","108.0","food-category/beverage.jpg"
"D220-737000000-0375","스무디_쿠크팝 (L)","음료 및 차류","200","ML","292","0.0","4.66","0.0","40.4","0.0","0.0","0.0","0.0","0.0","0.0","180.0","food-category/beverage.jpg"
"D220-737000000-0376","스무디_쿠크팝 (R)","음료 및 차류","200","ML","272","0.0","3.74","0.0","26.18","0.0","0.0","0.0","0.0","0.0","0.0","162.0","food-category/beverage.jpg"
"D220-737000000-0377","스무디_쿠키 밀크 쉐이크","음료 및 차류","200","ML","230","0.0","6.12","0.0","26.66","0.0","0.0","0.0","0.0","0.0","0.0","128.0","food-category/beverage.jpg"
"D220-737000000-0379","스무디_쿠키&크림 스노우","음료 및 차류","200","ML","222","41.44","3.38","0.0","14.32","0.0","0.0","0.0","0.0","0.0","0.0","182.0","food-category/beverage.jpg"
"D220-737000000-0380","스무디_쿠키앤크림 탐앤치노","음료 및 차류","200","ML","166","31.48","2.56","3.4","23.82","0.0","0.0","0.0","0.0","0.0","0.0","44.0","food-category/beverage.jpg"
"D220-737000000-0342","스무디_초콜릿 블렌디모 아이스(ICED)","음료 및 차류","200","ML","208","0.0","4.4","0.0","19.7","0.0","0.0","0.0","0.0","0.0","0.0","56.0","food-category/beverage.jpg"
"D220-737000000-0343","스무디_초콜릿 칩 플랫치노","음료 및 차류","200","ML","198","0.0","3.4","0.0","20.76","0.0","0.0","0.0","0.0","0.0","0.0","68.0","food-category/beverage.jpg"
"D220-737000000-0344","스무디_초콜릿 크림 칩 프라푸치노 (Tall)","음료 및 차류","200","ML","170","0.0","3.38","0.0","22.54","0.0","0.0","0.0","0.0","0.0","0.0","90.0","food-category/beverage.jpg"
"D220-737000000-0345","스무디_초콜릿쿠키 젤라또 프라페노 (R)","음료 및 차류","200","ML","192","0.0","4.44","0.0","19.44","0.0","0.0","0.0","0.0","0.0","0.0","134.0","food-category/beverage.jpg"
"D220-737000000-0346","스무디_카라멜 블렌디모 아이스(ICED)","음료 및 차류","200","ML","152","0.0","2.46","0.0","17.92","0.0","0.0","0.0","0.0","0.0","0.0","64.0","food-category/beverage.jpg"
"D220-737000000-0347","스무디_카라멜 아이스샷","음료 및 차류","200","ML","200","0.0","2.9","0.0","22.16","0.0","0.0","0.0","0.0","0.0","0.0","82.0","food-category/beverage.jpg"
"D220-737000000-0348","스무디_카라멜 프라노베","음료 및 차류","200","ML","206","0.0","2.38","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","118.0","food-category/beverage.jpg"
"D220-737000000-0349","스무디_카라멜 프라페","음료 및 차류","200","ML","164","0.0","2.26","0.0","24.22","0.0","0.0","0.0","0.0","0.0","0.0","14.0","food-category/beverage.jpg"
"D220-737000000-0350","스무디_카라멜 프라푸치노 (Tall)","음료 및 차류","200","ML","170","0.0","2.26","0.0","21.98","0.0","0.0","0.0","0.0","0.0","0.0","108.0","food-category/beverage.jpg"
"D220-737000000-0351","스무디_카라멜 프로스트 (L)","음료 및 차류","200","ML","254","0.0","2.76","0.0","32.3","0.0","0.0","0.0","0.0","0.0","0.0","122.0","food-category/beverage.jpg"
"D220-737000000-0352","스무디_카라멜 프로스트 (R)","음료 및 차류","200","ML","228","0.0","1.74","0.0","30.54","0.0","0.0","0.0","0.0","0.0","0.0","124.0","food-category/beverage.jpg"
"D220-737000000-0353","스무디_카라멜커피 프라페 (L)","음료 및 차류","200","ML","206","0.0","3.38","0.0","22.84","0.0","0.0","0.0","0.0","0.0","0.0","102.0","food-category/beverage.jpg"
"D220-737000000-0354","스무디_카라멜커피 프라페 (Max)","음료 및 차류","200","ML","196","0.0","3.38","0.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","94.0","food-category/beverage.jpg"
"D220-737000000-0355","스무디_카라멜커피 프라페 (R)","음료 및 차류","200","ML","190","0.0","3.38","0.0","21.26","0.0","0.0","0.0","0.0","0.0","0.0","92.0","food-category/beverage.jpg"
"D220-737000000-0356","스무디_카라멜 플랫치노","음료 및 차류","200","ML","172","0.0","1.0","0.0","19.58","0.0","0.0","0.0","0.0","0.0","0.0","92.0","food-category/beverage.jpg"
"D220-737000000-0357","스무디_카페 코코다","음료 및 차류","200","ML","142","20.78","1.3","0.0","18.62","0.0","0.0","0.0","0.0","0.0","0.0","58.0","food-category/beverage.jpg"
"D220-737000000-0358","스무디_커피 드로잉 말차 프라푸치노 (Tall)","음료 및 차류","200","ML","216","0.0","4.5","0.0","28.16","0.0","0.0","0.0","0.0","0.0","0.0","108.0","food-category/beverage.jpg"
"D220-737000000-0359","스무디_커피밀크쉐이크 (R)","음료 및 차류","200","ML","194","0.0","2.42","0.0","14.5","0.0","0.0","0.0","0.0","0.0","0.0","48.0","food-category/beverage.jpg"
"D220-737000000-0323","스무디_초코돼지쉑","음료 및 차류","200","ML","182","0.0","4.06","0.0","22.34","0.0","0.0","0.0","0.0","0.0","0.0","68.0","food-category/beverage.jpg"
"D220-737000000-0324","스무디_초코밀크 쉐이크 (R)","음료 및 차류","200","ML","248","0.0","3.86","0.0","26.08","0.0","0.0","0.0","0.0","0.0","0.0","72.0","food-category/beverage.jpg"
"D220-737000000-0325","스무디_초코바나나 프라페","음료 및 차류","200","ML","178","0.0","3.38","0.0","22.84","0.0","0.0","0.0","0.0","0.0","0.0","60.0","food-category/beverage.jpg"
"D220-737000000-0326","스무디_초코바나나 빽스치노 소프트","음료 및 차류","200","ML","204","0.0","3.14","0.0","12.28","0.0","0.0","0.0","0.0","0.0","0.0","38.0","food-category/beverage.jpg"
"D220-737000000-0327","스무디_초코바나나 빽스치노","음료 및 차류","200","ML","184","0.0","3.2","0.0","10.88","0.0","0.0","0.0","0.0","0.0","0.0","34.0","food-category/beverage.jpg"
"D220-737000000-0328","스무디_초코바른 제주 그린 스무디","음료 및 차류","200","ML","176","0.0","1.26","0.0","16.92","0.0","0.0","0.0","0.0","0.0","0.0","62.0","food-category/beverage.jpg"
"D220-737000000-0329","스무디_초코바른 초코 스무디","음료 및 차류","200","ML","204","0.0","1.7","0.0","11.0","0.0","0.0","0.0","0.0","0.0","0.0","76.0","food-category/beverage.jpg"
"D220-737000000-0330","스무디_초코바른 피스타치오 스무디","음료 및 차류","200","ML","192","0.0","1.7","0.0","16.06","0.0","0.0","0.0","0.0","0.0","0.0","76.0","food-category/beverage.jpg"
"D220-737000000-0331","스무디_초코빽스치노 소프트","음료 및 차류","200","ML","202","0.0","3.48","0.0","29.84","0.0","0.0","0.0","0.0","0.0","0.0","44.0","food-category/beverage.jpg"
"D220-737000000-0332","스무디_초코빽스치노","음료 및 차류","200","ML","182","0.0","3.5","0.0","32.26","0.0","0.0","0.0","0.0","0.0","0.0","42.0","food-category/beverage.jpg"
"D220-737000000-0333","스무디_초코칩 스무디 (XL)","음료 및 차류","200","ML","134","0.0","2.72","0.0","18.78","0.0","0.0","0.0","0.0","0.0","0.0","58.0","food-category/beverage.jpg"
"D220-737000000-0334","스무디_초코칩 프라페노 (L)","음료 및 차류","200","ML","240","0.0","4.0","0.0","30.22","0.0","0.0","0.0","0.0","0.0","0.0","54.0","food-category/beverage.jpg"
"D220-737000000-0335","스무디_초코칩 프라페노 (R)","음료 및 차류","200","ML","238","0.0","3.88","0.0","30.56","0.0","0.0","0.0","0.0","0.0","0.0","52.0","food-category/beverage.jpg"
"D220-737000000-0336","스무디_초코쿠키 쉐이크","음료 및 차류","200","ML","296","0.0","4.34","0.0","22.22","0.0","0.0","0.0","0.0","0.0","0.0","146.0","food-category/beverage.jpg"
"D220-737000000-0337","스무디_초코크림 프라페","음료 및 차류","200","ML","196","0.0","3.5","0.0","24.44","0.0","0.0","0.0","0.0","0.0","0.0","86.0","food-category/beverage.jpg"
"D220-737000000-0338","스무디_초코허니퐁 크러쉬","음료 및 차류","200","ML","172","0.0","3.68","0.0","15.2","0.0","0.0","0.0","0.0","0.0","0.0","54.0","food-category/beverage.jpg"
"D220-737000000-0339","스무디_초콜렛 쿠키&크림 스무디","음료 및 차류","200","ML","172","0.0","1.7","0.0","7.18","0.0","0.0","0.0","0.0","0.0","0.0","72.0","food-category/beverage.jpg"
"D220-737000000-0340","스무디_초콜릿 밀크 쉐이크","음료 및 차류","200","ML","256","0.0","5.0","0.0","33.34","0.0","0.0","0.0","0.0","0.0","0.0","138.0","food-category/beverage.jpg"
"D220-737000000-0341","스무디_초콜릿 블렌디드","음료 및 차류","200","ML","160","0.0","3.38","0.0","20.72","0.0","0.0","0.0","0.0","0.0","0.0","62.0","food-category/beverage.jpg"
"D202-082000000-0058","도넛_아몬드초코링 도넛","빵 및 과자류","200","G","936","0.0","16.12","0.0","16.12","0.0","0.0","0.0","0.0","0.0","0.0","806.0","food-category/bread.jpg"
"D202-082000000-0059","도넛_엄마랑장볼때먹던그때그도나쓰","빵 및 과자류","200","G","644","0.0","7.4","0.0","31.12","0.0","0.0","0.0","0.0","0.0","0.0","844.0","food-category/bread.jpg"
"D202-082000000-0061","도넛_오리지널 글레이즈드 도넛","빵 및 과자류","200","G","894","0.0","12.76","0.0","51.06","0.0","0.0","0.0","0.0","0.0","0.0","298.0","food-category/bread.jpg"
"D202-082000000-0062","도넛_오리지널 바이츠 도넛","빵 및 과자류","200","G","872","0.0","14.28","0.0","44.64","0.0","0.0","0.0","0.0","0.0","0.0","358.0","food-category/bread.jpg"
"D202-082000000-0063","도넛_오리지널 우유 크림 필드 도넛","빵 및 과자류","200","G","832","0.0","9.68","0.0","51.62","0.0","0.0","0.0","0.0","0.0","0.0","242.0","food-category/bread.jpg"
"D202-082000000-0064","도넛_오리지널 초콜릿 필드 도넛","빵 및 과자류","200","G","834","0.0","12.9","0.0","64.52","0.0","0.0","0.0","0.0","0.0","0.0","274.0","food-category/bread.jpg"
"D202-082000000-0065","도넛_옥수수꽈배기 도넛","빵 및 과자류","200","G","808","0.0","15.78","0.0","28.94","0.0","0.0","0.0","0.0","0.0","0.0","1184.0","food-category/bread.jpg"
"D202-082000000-0066","도넛_옥수수찹쌀 도넛","빵 및 과자류","200","G","664","0.0","8.0","0.0","40.0","0.0","0.0","0.0","0.0","0.0","0.0","660.0","food-category/bread.jpg"
"D202-082000000-0067","도넛_올드훼션드먼치킨","빵 및 과자류","200","G","942","114.28","7.14","51.42","71.42","0.0","0.0","0.0","0.0","0.0","0.0","428.0","food-category/bread.jpg"
"D202-082000000-0068","도넛_올리브츄이스티 도넛","빵 및 과자류","200","G","808","106.12","4.08","40.82","24.48","0.0","0.0","0.0","0.0","0.0","0.0","612.0","food-category/bread.jpg"
"D202-082000000-0069","도넛_왕크림 도넛","빵 및 과자류","200","G","670","67.7","12.3","40.0","21.54","0.0","0.0","0.0","0.0","0.0","0.0","446.0","food-category/bread.jpg"
"D202-082000000-0070","도넛_요거트올드훼션드 도넛","빵 및 과자류","200","G","914","0.0","9.24","0.0","58.46","0.0","0.0","0.0","0.0","0.0","0.0","708.0","food-category/bread.jpg"
"D202-082000000-0071","도넛_우유크림 듬뿍 도넛","빵 및 과자류","200","G","798","0.0","11.9","0.0","24.86","0.0","0.0","0.0","0.0","0.0","0.0","250.0","food-category/bread.jpg"
"D202-082000000-0072","도넛_쫄깃한 왕꽈배기","빵 및 과자류","200","G","746","0.0","10.9","0.0","25.46","0.0","0.0","0.0","0.0","0.0","0.0","764.0","food-category/bread.jpg"
"D202-082000000-0073","도넛_쫄깃한찹쌀 도넛","빵 및 과자류","200","G","680","0.0","12.34","0.0","46.92","0.0","0.0","0.0","0.0","0.0","0.0","790.0","food-category/bread.jpg"
"D202-082000000-0074","도넛_쫄깃한찹쌀스틱 시나몬","빵 및 과자류","200","G","800","0.0","3.6","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","1080.0","food-category/bread.jpg"
"D202-082000000-0075","도넛_찹쌀꽈배기도너츠","빵 및 과자류","200","G","924","0.0","16.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","520.0","food-category/bread.jpg"
"D202-082000000-0076","도넛_찹쌀 꽈배기","빵 및 과자류","200","G","732","0.0","12.3","0.0","18.46","0.0","0.0","0.0","0.0","0.0","0.0","360.0","food-category/bread.jpg"
"D202-082000000-0077","도넛_찹쌀도너츠","빵 및 과자류","200","G","760","0.0","8.0","0.0","18.66","0.0","0.0","0.0","0.0","0.0","0.0","586.0","food-category/bread.jpg"
"D202-082000000-0078","도넛_찹쌀 도넛","빵 및 과자류","200","G","672","0.0","12.0","0.0","48.0","0.0","0.0","0.0","0.0","0.0","0.0","548.0","food-category/bread.jpg"
"D202-082000000-0080","도넛_찹쌀페스츄리 도넛","빵 및 과자류","200","G","854","0.0","14.54","0.0","25.46","0.0","0.0","0.0","0.0","0.0","0.0","690.0","food-category/bread.jpg"
"D202-082000000-0081","도넛_초코 와플넛 도넛","빵 및 과자류","200","G","906","0.0","9.52","0.0","58.74","0.0","0.0","0.0","0.0","0.0","0.0","270.0","food-category/bread.jpg"
"D202-082000000-0082","도넛_초코마카롱 도넛","빵 및 과자류","200","G","826","0.0","15.38","0.0","11.54","0.0","0.0","0.0","0.0","0.0","0.0","654.0","food-category/bread.jpg"
"D202-082000000-0083","도넛_초코베리듀얼하트 도넛","빵 및 과자류","200","G","660","0.0","5.26","0.0","23.68","0.0","0.0","0.0","0.0","0.0","0.0","868.0","food-category/bread.jpg"
"D202-082000000-0084","도넛_초코홀릭 도넛","빵 및 과자류","200","G","978","0.0","14.54","0.0","36.36","0.0","0.0","0.0","0.0","0.0","0.0","290.0","food-category/bread.jpg"
